320486唯一合格男  999 999999904    07110920095620174000091202045  1 300048010201011                                                                                                                                                                      02030203020203020202010202020202950195020203030201019699950502540502023019999990899999999999999049999999999999999999999999999990101
320487唯一合格女  999 999999904    071109190948192110000200098    2 300106010302012                                                                                                                                                                      01030398020203020203040302029803020299989801030202029899080602410202025019999999599999999999999999999999999999999999999999999990204
320492最年輕的男  999 999999904    07110919100719202200095504032  1 200048010202021                                                                                                                                                                      02040203040303020202020203030302950499040101040101020799040401590401013019999991299999999999999999999990699999999999999999999990101
320501最年輕的男  999 999999904    07110919104219194600091202045  1 300048010202021                                                                                                                                                                      04020497970104010103040403040303950102970204970197020799089701590402021049999991099999999999999999912999999999999999999999999990102
320502唯一合格女  999 999999904    07110919353919425000094102132  1 300032010502012                                                                                                                                                                      98030298960203980203040202030303039999989801030101039899080602660402029016029990799999999999902999999999999999999999999999999990201
320512最年長的女  999 999999904    07111320175420254500096207336  2 300012010604012                                                                                                                                                                      02030203030203020203010302020302020399020102030102020101990303360402029023039990799999999999903999999999999999999999999999999990201
320514唯一合格女  999 999999904    071109214547215240000200075    1 300202010201011                                                                                                                                                                      03030302040303010203040496020302010102040101960202020799080501620402021059999990106999999999999999999999999999999999999999999990201
320516最年輕的女  999 999999904    071113194954195942000200056    2 200450010301031                                                                                                                                                                      02040203030203030202030304030303010101040101040101020202990401730702021049999990101999999999999999999999999999999999999999999990201
320519最年長的女  999 999999904    07110919130719282700096202044  2 300017010402012                                                                                                                                                                      03030203040303010103040202030303020299970101970197951999080602420202029059999951399999999999999999999999901999999999999999999990201
320520最年輕的男  999 999999904    07110921105721173600095206034  1 300098010402041                                                                                                                                                                      01040203040303020102020203030204010299030101040201020202990501730402023029999990101999999999999999999999999999999999999999999990101
320522唯一合格女  999 999999904    07111320402120535900096252024  1 300038010403011                                                                                                                                                                      97030303010404960204020302040301020299020204979898010102990401590302029014019992199999999999999999999999999999999999999990299990201
320525唯一合格男  999 999999904    071109220110221017000200075    1 300202010201012                                                                                                                                                                      01030104020203029602030203030303950499040101040101029599080696290202029069994010799999999999901999999999999999999999999999999990101
320527唯一合格男  999 999999904    071109191356192415000200056    2 200450010201012                                                                                                                                                                      01040104020101960101010101040101020299010203010202040799100502390401026029999991599999999999999999999999999990199999999999999990101
320534唯一合格男  999 999999904    07110921311521321400096260019  2 300042010201012                                                                                                                                                                      02030102040104010304020104040404020105010102040101010101990502560403023029999991399999999999999999999999901999999999999999999990101
320535唯一合格女  999 999999904    07110920013920114900095509119  2 300067010201011                                                                                                                                                                      04030303040103020204020303030302950195040101040101029699080601650402029011059990799999999999902999999999999999999999999999999990201
320562唯一合格女  999 999999904    07110921530922032700094507036  2 300279010201012                                                                                                                                                                      98030203020402010102020202040202020299030203019502950799080602550403029031069991999999999999999999999999999999999999904999999990201
320563唯一合格男  999 999999904    07111318473019142400092601129  2 300207010201011                                                                                                                                                                      01040104040496010101030101010196020299960203030203960101990302400403033029999991999999999999999999999999999999999999905999999990101
320576唯一合格男  999 999999904    07110919181319334500096260019  2 300042010101011                                                                                                                                                                      02030103040404010202020101030401020102040101030202031999080502480602022149999991799999999999999999999999999999999079999999999990101
320597唯一合格女  999 999999904    07111320164820290500096202034  2 300049010201012                                                                                                                                                                      98989804989898989898989898039803050499040204049801010799089701310101029069996022199999999999999999999999999999999999999990699990202
320601唯一合格女  999 999999904    07111321494321580100091202045  1 300048010100011                                                                                                                                                                      03030302020303030203020302020202039999020204030204050799080402540402023029999992099999999999999999999999999999999999999019999990201
320602唯一合格女  999 999999904    07110919195619360200095509119  2 300067010100011                                                                                                                                                                      01040104040101020104030301040401050299010295030203989699080503130403039013019996399999999999999999999999999999999999999999998990201
320613唯一合格女  999 999999904    07111318464718563300096252012  2 200308010100011                                                                                                                                                                      04980403989802980398040298989898050499989898980298029899089802110102029069996021199999999999999999999069999999999999999999999990202
320615唯一合格女  999 999999904    07110921110221235400095102225  2 200038010201011                                                                                                                                                                      02020202030203020202020302020202039999030201960296980799080602590502029031049991299999999999999999999992099999999999999999999990201
320618最年輕的女  999 999999904    071113203459204428000100020    1 200254010302012                                                                                                                                                                      03020401040304010202030203040403950105040101040195959599040501620601013029999991799999999999999999999999999999999059999999999990202
320621最年長的女  999 999999904    07110919212119353600094102132  1 300032010502012                                                                                                                                                                      03020303010103020103040201020202020299029803019802010102990598380201019016019990499999904999999999999999999999999999999999999990201
320624最年長的女  999 999999904    07111519364719450600090202022  1 200194010301011                                                                                                                                                                      02040203030203029898020303040404010299980101980101980799080302730502022049999991199999999999999999999299999999999999999999999990201
320629唯一合格女  999 999999904    07111320162420242600095504032  1 200048010302011                                                                                                                                                                      04030302040104020203020403039803039999040101040101020799040601460402023019999990299019999999999999999999999999999999999999999990201
320640唯一合格女  999 999999904    07110919224719322100087503234  2 200499010201011                                                                                                                                                                      96040104010203020298020398989898950105029898020198980102999801959502029019959990399999599999999999999999999999999999999999999990201
320642最年輕的女  999 999999904    07111620130120213800096252011  2 200052010402041                                                                                                                                                                      98970302040203020102020201010201950299020204970202010101990502550602023029999990105999999999999999999999999999999999999999999990201
320647唯一合格女  999 999999904    07110919230319335500095206034  1 300098010100011                                                                                                                                                                      03020303020204030302020304040404010101040101040201020201990402350302029019019991799999999999999999999999999999999079999999999990201
320656唯一合格男  999 999999904    07111320195820321600096303071  2 300007010201012                                                                                                                                                                      02030203030101030202020204040404010105040101040101020201990401480502021069999990799999999999902999999999999999999999999999999990104
320673最年輕的男  999 999999904    071109192414193318000100022    2 300174010402041                                                                                                                                                                      01040104040201010103020304040402010299040101040101020799950201670702022059999990399990199999999999999999999999999999999999999990101
320684最年輕的男  999 999999904    071114204136205017000200081    1 300262010201012                                                                                                                                                                      97040204040202020203040302030403040299980202970202020799080402700402026029999991299999999999999999999990299999999999999999999990101
320685唯一合格男  999 999999904    071109192508193229000200075    1 300202010201011                                                                                                                                                                      04010403040402010103020201020301039999010103040202970799080597530402023019999996499999999999999999999999999999999999999999999110101
320688唯一合格男  999 999999904    071109192512193333000200098    2 300106010301011                                                                                                                                                                      02030302960204030303030303030303950105030104040101029599080602540401013039999990599999999019999999999999999999999999999999999990101
320689最年輕的女  999 999999904    07111320151820252100096207429  1 300040010301032                                                                                                                                                                      03030203030304020203020302030302069999970203970203020799080601760602027019999990105999999999999999999999999999999999999999999990201
320698唯一合格男  999 999999904    07110919263519385700095504032  1 200048010401011                                                                                                                                                                      02030303030303030203040303030303010105030101040101020799080401400103039069996020101999999999999999999999999999999999999999999990104
320725最年長的女  999 999999904    071113190632191743000100020    1 200254010503012                                                                                                                                                                      01040103040101010102020301010101020499020202030202010799060303410501013029999996399999999999999999999999999999999999999999905990201
320728唯一合格男  999 999999904    07110921442522000100094206036  1 200126010301012                                                                                                                                                                      01030204980101030404020204040404010101040104040101029699969701480402024019999990899999999999999119999999999999999999999999999990102
320730唯一合格女  999 999999904    07111319035519270800096207336  2 300012010201011                                                                                                                                                                      02979797970398030397029898989898010299029701989801010201999801530102026029999991299999999999999999999992399999999999999999999990202
320739最年輕的女  999 999999904    071113201502202354000100022    2 300174010301031                                                                                                                                                                      02039603030196020103049601960302950499950202039601969599080502420302026029999991299999999999999999999991899999999999999999999990201
320747最年輕的女  999 999999904    07110919304719425900094206036  1 200126010301031                                                                                                                                                                      03020201020104010203030198039602039999039701049801020799950401470302029011069990105999999999999999999999999999999999999999999990201
320749唯一合格男  999 999999904    07111119111119225300096252019  1 200064010201012                                                                                                                                                                      04040104040202020204020202030302950499030204960101039699080501540703031049999990104999999999999999999999999999999999999999999990101
320751唯一合格女  999 999999904    07110919310519423700094507036  2 300279010100011                                                                                                                                                                      01030103040102010102020102040496050105020104040202019699080696470402023029999990699999999991099999999999999999999999999999999990201
320761唯一合格男  999 999999904    07110919315619424400089601214  2 300118010201011                                                                                                                                                                      01010104040401010201040401010302039999010102030201010102990502360602021059999992199999999999999999999999999999999999999990199990101
320771唯一合格女  999 999999904    07110919513119541700096207339  1 300041010503051                                                                                                                                                                      03030302040304010104040401040404010105040101040101020102990401530502022149999991299999999999999999999990199999999999999999999990201
320781唯一合格女  999 999999904    07110919332919453000090202022  1 200194010100011                                                                                                                                                                      01040104040204010103020402030302010299010101020202030799080602380503039031059990102999999999999999999999999999999999999999999990201
320786最年長的男  999 999999904    07110919334319544500096202044  2 300017010603012                                                                                                                                                                      03030303020203020203020203030302039999020104030104030799080502300302024019999990299049999999999999999999999999999999999999999990102
320792唯一合格男  999 999999904    07111220404620510000096207339  1 300041010201011                                                                                                                                                                      03030203020202020203020203030303010101040101040101020202990501580402024019999991999999999999999999999999999999999999908999999990101
320814唯一合格男  999 999999904    07110919543219560700095206034  1 300098010201011                                                                                                                                                                      98039896020203969898039803030303950101030104030104020699080401360202029069995010699999999990399999999999999999999999999999999990102
320815最年輕的男  999 999999904    07110919360919504200096207318  2 300016010602061                                                                                                                                                                      01030103020102960204020303040304069999020202040101020102990501740602027019999990103999999999999999999999999999999999999999999990101
320820唯一合格女  999 999999904    071112204023205118000200081    1 300262010302011                                                                                                                                                                      02030103030202010202020203030403020299020102030101010401990502600503022079999996399999999999999999999999999999999999999999901990201
320827最年長的女  999 999999904    071113194840200159000200081    1 300262010702071                                                                                                                                                                      03030398030203980303039897039702050105970204030297980799080501670502026029999991899999999999999999999999999999999990399999999990201
320832唯一合格男  999 999999904    07110919374019453500091202045  1 300048010201012                                                                                                                                                                      01040103030203020202010302030303039999980298040101020799080502490302026029999991399999999999999999999999901999999999999999999990102
320833唯一合格女  999 999999904    07111119044419135700090202022  1 200194010201011                                                                                                                                                                      02040204030204960204020303040303020499040201030201980799080502540403036029999990299089999999999999999999999999999999999999999990201
320836最年輕的男  999 999999904    07110919381019502100095509119  2 300067010302032                                                                                                                                                                      01030103030102030302020104040303010101040101030201020202990602530702023019999990899999999999999029999999999999999999999999999990104
320844最年輕的女  999 999999904    07110919392219482900095102225  2 200038010301031                                                                                                                                                                      02040103030202020201020202020202020299020203030201010799080501580603021019999990299039999999999999999999999999999999999999999990201
320847最年輕的女  999 999999904    07110919393519512800096207339  1 300041010503051                                                                                                                                                                      96960396040103010202020202010203069999980202020203010799080502730698983019999990399990899999999999999999999999999999999999999990201
320851唯一合格男  999 999999904    07111320134821413500095203050  2 300075010201012                                                                                                                                                                      02030396030403020204049602040403020299039601030201010102990602500402029059996021299999999999999999999990899999999999999999999990104
320863最年輕的女  999 999999904    071109194102194825000100022    2 300174010301031                                                                                                                                                                      03040204040404010103020498989802039999020204039801010799030601670402029016029991999999999999999999999999999999999999905999999990201
320872唯一合格女  999 999999904    07110921264521384800087503234  2 200499010201012                                                                                                                                                                      02030102020202020202020402010202950104970203970203031999089702550402029016029990799999999999923999999999999999999999999999999990201
320875唯一合格男  999 999999904    07111119030719095600094206036  1 200126010301011                                                                                                                                                                      02040204040303020203020203040302039999970203040201010799080501670402026029999990399990199999999999999999999999999999999999999990101
320882唯一合格男  999 999999904    071109201119201927000200075    1 300202010804012                                                                                                                                                                      03020103010102040303020303040403950195959595049701950799080602470502022149999996399999999999999999999999999999999999999999902990101
320885最年長的男  999 999999904    07110919432019521800095504032  1 200048010503012                                                                                                                                                                      04020303020203030203020203030303950299030101030101030699080502490401016029999990399990499999999999999999999999999999999999999990101
320892唯一合格女  999 999999904    07110919434519533800094507036  2 300279010302012                                                                                                                                                                      98980302030104020204030498989898039999029804970104010102999697420102021059999992099999999999999999999999999999999999999029999990202
320915最年輕的男  999 999999904    071114203929204527000200075    1 300202010201011                                                                                                                                                                      03030203040302010301020303030303039999030104030104010799080502740501017019999990103999999999999999999999999999999999999999999990101
320926最年輕的女  999 999999904    07110919464219560400094102132  1 300032010501051                                                                                                                                                                      02030203030203020302020202030302069999030101030201020202990502750602027019999992199999999999999999999999999999999999999990199990201
320928唯一合格女  999 999999904    07111320123320210600089601214  2 300118010201011                                                                                                                                                                      04040498040204010104020404040403020101040101040101010402990301590502029043029990599999999059999999999999999999999999999999999990201
320938唯一合格女  999 999999904    07111320123020212900091202045  1 300048010201011                                                                                                                                                                      98970302040204029602040203039803050105989703989798050799089601480403026029999990699999999991799999999999999999999999999999999990204
320951最年輕的女  999 999999904    07110921120321185500096260019  2 300042010201011                                                                                                                                                                      97040203960203030203020296030303010101040101030101050202990597959595959959999999599999999999999999999999999999999999999999999990201
320952唯一合格女  999 999999904    071109194853195906000200075    1 300202010100011                                                                                                                                                                      02040203020103010101020101020202020299010202030201010101990502470401012109999991399999999999999999999999914999999999999999999990201
320967唯一合格女  999 999999904    07111419591020080900096252011  2 200052010201012                                                                                                                                                                      03030303030304010103040201020302050399010202040202010101990602570402029031059990108999999999999999999999999999999999999999999990201
320970最年長的男  999 999999904    071109195029195804000200098    2 300106010503012                                                                                                                                                                      02030103030104020203040203030302010299030101030101029899080302440202022149999990399990799999999999999999999999999999999999999990101
320974最年長的男  999 999999904    07111319391919520300094507026  2 200153010402012                                                                                                                                                                      02030203020302030204020103040404010105040101040101020202990201410602021059999992199999999999999999999999999999999999999990199990101
320979唯一合格男  999 999999904    07111118560919083700095401046  2 300070010200021                                                                                                                                                                      98020303030303980203040398030303039999980296980101010102990502650302023029999990102999999999999999999999999999999999999999999990201
320986最年長的男  999 999999904    07110919515820032700087503234  2 200499010403012                                                                                                                                                                      02040103040204010204020104039604039999039804040101020101990501400202025019999990399991099999999999999999999999999999999999999990101
320987唯一合格男  999 999999904    07110919515920013700095509119  2 300067010101011                                                                                                                                                                      97030203030303030302020303030398050195970198039797970799080601500502021049999990102999999999999999999999999999999999999999999990101
326009唯一合格男  999 999999901    07110921412321491000096207339  1 300041010201011                                                                                                                                                                      01020303010101040301020404020302010101040101040101020201990401520402021059999990399990199999999999999999999999999999999999999990101
326010最年輕的男  999 999999901    071115202922203535000100022    2 300174010704071                                                                                                                                                                      02030203020204020303020204040402010101040101040101020202990401540602021059999996399999999999999999999999999999999999999999907990101
326025唯一合格女  999 999999901    07110818305018384300095256024  2 200190010201011                                                                                                                                                                      01040104040104010104020401010101020299010202010202020102990501550402029016029990105999999999999999999999999999999999999999999990201
326035唯一合格男  999 999999901    07110921395821484700091202045  1 300048010201012                                                                                                                                                                      01030303020302010203010202020202020299020202030201020102990402560402021059999990399990399999999999999999999999999999999999999990101
326040唯一合格男  999 999999901    071108183549184832000200098    2 300106010201012                                                                                                                                                                      02030103039603039602020296960302950299030101030101019699080502490402026029999992199999999999999999999999999999999999999990199990101
326041最年輕的女  999 999999901    07110818313918392800094507036  2 300279010301032                                                                                                                                                                      02030103040101010101020102030302020299970102030102050102990302630403021059999990399990999999999999999999999999999999999999999990201
326056唯一合格女  999 999999901    07110921375021473000096207318  2 300016010201011                                                                                                                                                                      02030203020202020203020303040302020299960203030101010102990401520601013029999996399999999999999999999999999999999999999999907990201
326061最年輕的女  999 999999901    071108183231184313000200081    1 300262010301031                                                                                                                                                                      01040103020204020204020204040404010105040101040101020202990501700702027019999996399999999999999999999999999999999999999999901990201
326064唯一合格女  999 999999901    07110921374621470700094507036  2 300279010100011                                                                                                                                                                      02030203020203020104020201010202039999020202950201030799080595520702022069999991099999999999999999905999999999999999999999999990201
326070最年輕的男  999 999999901    07110921370721461000094102132  1 300032010402041                                                                                                                                                                      02030203030302010304030201030202020299020202020202010101990601540503022149999996499999999999999999999999999999999999999999999090101
326080唯一合格男  999 999999901    07111420492221001400096703018  2 300012010301011                                                                                                                                                                      02040104010102960302020203030303959599030295030295019599950503470595959059996020106999999999999999999999999999999999999999999990101
326094唯一合格女  999 999999901    071109213617214508000100020    1 200254010403011                                                                                                                                                                      97040204980104020203040303040402950299040101040101010102990301390402029011069991999999999999999999999999999999999999903999999990201
326096唯一合格女  999 999999901    07110818335818453300090202022  1 200194010403011                                                                                                                                                                      01030203020298020203020202040302020499020103030103979699080502450301011069999996399999999999999999999999999999999999999999912990201
326098唯一合格女  999 999999901    07111221030121134200096261004  2 300058010201012                                                                                                                                                                      02040204040203010202010302030303039999030201030202010101990502550402021059999990110999999999999999999999999999999999999999999990201
326119唯一合格女  999 999999901    07110821110621203600096256023  20000052010302012                                                                                                                                                                      02030102020301020104029602020202010101030101040101020799080302500403021059999990299079999999999999999999999999999999999999999990201
326141唯一合格女  999 999999901    07110818363318583900096256023  20000052010100011                                                                                                                                                                      03010401040103010104040401010101039999970203040201010799030501160202029016029991799999999999999999999999999999999049999999999990202
326144最年長的男  999 999999901    071110193748194145000200098    2 300106010601062                                                                                                                                                                      02030203020202020204010204040404010101030101030101020202990402540502021049999990399990599999999999999999999999999999999999999990101
326145唯一合格女  999 999999901    07110818364018511300093205055  2 200018010100011                                                                                                                                                                      01960104030402020202020202040302039999020202010202010102990602470702021049999990110999999999999999999999999999999999999999999990201
326148唯一合格男  999 999999901    07111118431918540100094202052  1 300032010201011                                                                                                                                                                      96040204020202030203030204040404010101040101040101020201990201440202026029999991199999999999999999999129999999999999999999999990104
326150唯一合格女  999 999999901    07110818365718484300095206034  1 300098010201011                                                                                                                                                                      03030404020204020104040401980102010299040198980198029899080502470202026029999990799999999999995999999999999999999999999999999990201
326154最年輕的女  999 999999901    07111419541120123500095206034  1 300098010200021                                                                                                                                                                      01040203020203030203020104040404950499040101030101020799089501550298989016029990799999999999916999999999999999999999999999999990204
326155最年輕的女  999 999999901    07111420230020303800091202045  1 300048010301031                                                                                                                                                                      02030203020203020202020203030303020299950101030201050102990502640502022079999991899999999999999999999999999999999990299999999990201
326157最年長的女  999 999999901    07110818372218435400096252012  2 200308010402012                                                                                                                                                                      02040104020202020203020302020303039999040104040101020799080402400602022049999996499999999999999999999999999999999999999999999080201
326159唯一合格女  999 999999901    07110818372818482200092207243  2 200065010100011                                                                                                                                                                      02030204010103030301040301040403010101040101040101020202990501490202029016029996499999999999999999999999999999999999999999999080201
326160唯一合格男  999 999999901    07111418154518231300095504032  1 200048010201011                                                                                                                                                                      01030103040301020102020202030202039999030202030203020102990302630602023029999990899999999999999019999999999999999999999999999990101
326166唯一合格女  999 999999901    071108183809184839000200056    2 200450010201011                                                                                                                                                                      02040204040304020104020204040402010103030297030201020101990502630502029013029991299999999999999999999990899999999999999999999990201
326171最年長的女  999 999999901    07111221025821160500092601129  2 300207010200012                                                                                                                                                                      02030203030303020103040302010101020105030204030203019699080501300402029059993016499999999999999999999999999999999999999999999080201
326181唯一合格女  999 999999901    07110818392918495300096252019  1 200064010201011                                                                                                                                                                      02040104970203020203020203029802020105030101040101010101990502500602022069999990599999999019999999999999999999999999999999999990201
326182唯一合格女  999 999999901    07111019140519223400094202052  1 300032010201011                                                                                                                                                                      02040204020204020204020404040402010299040101040101020202990501520502022079999991299999999999999999999990199999999999999999999990201
326188唯一合格女  999 999999901    07110818395218483800096252011  2 200052010201012                                                                                                                                                                      04040204040401020102020204040404039999040101040101010101990501680503029016029991699999999999999999999999999999901999999999999990201
326190唯一合格女  999 999999901    07110818400518515500096207339  1 300041010201011                                                                                                                                                                      01030103010104030304029604040403010101040101040101020799080502440402024019999990699999999990199999999999999999999999999999999990201
326198唯一合格男  999 999999901    071111180934182103000200056    2 200450010301011                                                                                                                                                                      01030204030303020301020402040401950299959795039701970799959503380402021059999991299999999999999999999990899999999999999999999990104
326206最年輕的男  999 999999901    07110818415218500800094507036  2 300279010302031                                                                                                                                                                      02030104040401020202010102030303950499030104040101950799080502590702022069999992099999999999999999999999999999999999999019999990101
326212唯一合格男  999 999999901    071108184220185806000100022    2 300174010101011                                                                                                                                                                      01030203010103010201020296040396020299040101030101040101990697470302029059991056399999999999999999999999999999999999999999902990101
326216最年輕的女  999 999999901    07111121465021562600095206034  1 300098010302012                                                                                                                                                                      02040203030202030303020302020202020105030101040101020102990502710602026019999990299069999999999999999999999999999999999999999990201
326225唯一合格女  999 999999901    071108184353185811000200081    1 300262010302011                                                                                                                                                                      01040104040302020103030396030301010105039801970202019699080402520401016029999991299999999999999999999991299999999999999999999990201
326230唯一合格男  999 999999901    07111521185221295100094202052  1 300032010201011                                                                                                                                                                      02030203040102020201020104040404010101040101040101020201990201320501019069991046399999999999999999999999999999999999999999911990101
326251最年長的男  999 999999901    071111193608194429000200075    1 300202010503012                                                                                                                                                                      02020296969603969696029603969696010105030104040101020201990501380402023039999990399990199999999999999999999999999999999999999990101
326272最年長的男  999 999999901    07110818473318580600096502027  1 300016010503012                                                                                                                                                                      02030202020201020201020202020202039999020203030203020799080401670702022139999996399999999999999999999999999999999999999999908990101
326280唯一合格女  999 999999901    07111119353419532700094507026  2 200153010201012                                                                                                                                                                      01030204040402010204040403049502039999030101979703980799970395560304043029999990699999999990999999999999999999999999999999999990201
